time,earth_connectivity,mars_connectivity,total_connectivity,active_fso_links,data_rate_tbps,interplanetary_links,controller_coverage,traffic_scheduled,blocked_by_sun,blocked_by_earth,blocked_by_mars,acquisition_success_rate,navigation_assisted_pct,average_latency_ms
9936.0,100.0,100.0,100.0,215,0.21532926628216104,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1499.4484472563083
9960.0,100.0,100.0,100.0,215,0.21486263292136185,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1492.27465110859
9984.0,100.0,100.0,100.0,215,0.21416791516586114,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1535.2388327633196
10008.0,100.0,100.0,100.0,215,0.21484888388682524,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1486.0671621230756
10032.0,100.0,100.0,100.0,215,0.21642199117304486,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1454.324984582815
10056.0,100.0,100.0,100.0,215,0.21467886819416557,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1488.233913274181
10080.0,100.0,100.0,100.0,215,0.21511702783849812,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1477.85487505816
10104.0,100.0,100.0,100.0,215,0.21533602562366094,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1488.4002024921767
10128.0,100.0,100.0,100.0,215,0.21278224306541918,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1517.3012586334014
10152.0,100.0,100.0,100.0,215,0.21610719218763386,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1495.5792616024848
10176.0,100.0,100.0,100.0,215,0.21524472267105377,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1460.5917150151224
10200.0,100.0,100.0,100.0,215,0.2158405694456515,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1476.4811457153337
10224.0,100.0,100.0,100.0,215,0.21632322252330322,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1502.9071327031568
10248.0,100.0,100.0,100.0,215,0.21510843606048663,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1496.2029074176025
10272.0,100.0,100.0,100.0,215,0.2146728557087979,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1533.9767924796497
10296.0,100.0,100.0,100.0,215,0.21502217092639625,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1524.141089982506
10320.0,100.0,100.0,100.0,215,0.21411804905774473,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1509.0430717205193
10344.0,100.0,100.0,100.0,215,0.21437746694859344,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1527.133862876105
10368.0,100.0,100.0,100.0,215,0.2155782934660318,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1529.912291864887
10392.0,100.0,100.0,100.0,215,0.2160219840700132,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1523.1278355645286
10416.0,100.0,100.0,100.0,215,0.21558795433285244,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1530.6052673574552
10440.0,100.0,100.0,100.0,215,0.2155424027983648,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1557.2992843513855
10464.0,100.0,100.0,100.0,215,0.21438333949865604,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1560.34314428522
10488.0,100.0,100.0,100.0,215,0.2152205712013273,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1554.2000721920485
10512.0,100.0,100.0,100.0,215,0.21506686422875726,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1552.685658243442
10536.0,100.0,100.0,100.0,215,0.21458079629565696,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1547.6882820119447
10560.0,100.0,100.0,100.0,215,0.21654687898498381,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1550.9298205867808
10584.0,100.0,100.0,100.0,215,0.21472842378993626,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1541.3115969473788
10608.0,100.0,100.0,100.0,215,0.21553179977953657,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1547.7023574366906
10632.0,100.0,100.0,100.0,215,0.2148324794214873,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1550.1586646093785
10656.0,100.0,100.0,100.0,215,0.21534658072399576,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1576.8815337244635
10680.0,100.0,100.0,100.0,215,0.21432163910978774,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1642.28916674489
10704.0,100.0,100.0,100.0,215,0.214268524383388,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1602.3423031660393
10728.0,100.0,100.0,100.0,215,0.2144228559511002,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1613.56688818333
10752.0,100.0,100.0,100.0,215,0.21480484004642658,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1619.4018650434691
10776.0,100.0,100.0,100.0,215,0.21543605252242273,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1571.6971532431044
10800.0,100.0,100.0,100.0,215,0.21437609498781085,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1637.9528789434814
10824.0,100.0,100.0,100.0,215,0.21450095794639087,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1596.9633321599088
10848.0,100.0,100.0,100.0,215,0.21524242114125658,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1610.1796165162975
10872.0,100.0,100.0,100.0,215,0.21621121701781412,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1561.3134129873872
10896.0,100.0,100.0,100.0,215,0.21407180430254583,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1600.4781246780317
10920.0,100.0,100.0,100.0,215,0.21561300468349628,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1616.548415027413
10944.0,100.0,100.0,100.0,215,0.21472080000769606,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1627.9021741718293
10968.0,100.0,100.0,100.0,215,0.21677903040560578,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1614.658876064593
10992.0,100.0,100.0,100.0,215,0.21467839762679217,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1607.379655450669
11016.0,100.0,100.0,100.0,215,0.21382998438223502,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1613.0284735540024
11040.0,100.0,100.0,100.0,215,0.2158536218570767,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1616.9475308362778
11064.0,100.0,100.0,100.0,215,0.21288304936314742,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1640.0775005208939
11088.0,100.0,100.0,100.0,215,0.21508681367326973,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1635.7765093494077
11112.0,100.0,100.0,100.0,215,0.2155013670119219,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1647.8585092603034
11136.0,100.0,100.0,100.0,215,0.21472660397420745,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1651.6903078924452
11160.0,100.0,100.0,100.0,215,0.21536641383060487,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1655.7462003754817
11184.0,100.0,100.0,100.0,215,0.21416569655091242,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1657.6672000795575
11208.0,100.0,100.0,100.0,215,0.21500499066036058,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1676.4733058833465
11232.0,100.0,100.0,100.0,215,0.21372810947143567,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1667.6914187518612
11256.0,100.0,100.0,100.0,215,0.2127345520984584,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1696.125644033564
11280.0,100.0,100.0,100.0,215,0.21414369952786552,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1676.5751574054607
11304.0,100.0,100.0,100.0,215,0.2155579650880211,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1687.9538605972461
11328.0,100.0,100.0,100.0,215,0.21564607234523497,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1680.1662717342128
11352.0,100.0,100.0,100.0,215,0.21535053972869758,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1697.7091801606612
11376.0,100.0,100.0,100.0,215,0.21583606480766848,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.7093665703708
11400.0,100.0,100.0,100.0,215,0.21491578019420227,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1668.407565689181
11424.0,100.0,100.0,100.0,215,0.2146872730909025,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1708.4976334131977
11448.0,100.0,100.0,100.0,215,0.2161054051170337,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1690.0043492076031
11472.0,100.0,100.0,100.0,215,0.21562407609841452,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1722.9065259430563
11496.0,100.0,100.0,100.0,215,0.21536313438764149,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1714.048925482958
11520.0,100.0,100.0,100.0,215,0.21512110589096387,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1689.5350693402363
11544.0,100.0,100.0,100.0,215,0.21581672829571594,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1674.0753350529287
11568.0,100.0,100.0,100.0,215,0.21471172259213853,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1728.9176323432353
11592.0,100.0,100.0,100.0,215,0.21572150286536043,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1688.5187823948506
11616.0,100.0,100.0,100.0,215,0.2159081186727025,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.7221776728227
11640.0,100.0,100.0,100.0,215,0.21372647056898686,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1714.8864853579057
11664.0,100.0,100.0,100.0,215,0.2144160186872238,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1678.2230948845545
11688.0,100.0,100.0,100.0,215,0.21552149141484145,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1669.8593281412284
11712.0,100.0,100.0,100.0,215,0.21377592366923417,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1687.9523381183317
11736.0,100.0,100.0,100.0,215,0.21503014461046982,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1723.6495962399517
11760.0,100.0,100.0,100.0,215,0.2136912362870237,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1672.0616941541934
11784.0,100.0,100.0,100.0,215,0.21431448849454227,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1719.9985007356263
11808.0,100.0,100.0,100.0,215,0.21455230099021713,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1662.1024117971742
11832.0,100.0,100.0,100.0,215,0.21590649413229085,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1667.928033731968
11856.0,100.0,100.0,100.0,215,0.21511557186408373,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1665.0708478094923
11880.0,100.0,100.0,100.0,215,0.21417051105130125,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1675.2401916144365
11904.0,100.0,100.0,100.0,215,0.21515416392237754,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1653.951558945806
11928.0,100.0,100.0,100.0,215,0.21488797458940034,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1710.3835243957044
11952.0,100.0,100.0,100.0,215,0.2155846871384855,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1652.0994128796226
11976.0,100.0,100.0,100.0,215,0.21604839147327173,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1687.8625325265834
12000.0,100.0,100.0,100.0,215,0.2146773950678318,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1659.0206954784117
12024.0,100.0,100.0,100.0,215,0.21581071665465978,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1645.6398545868249
12048.0,100.0,100.0,100.0,215,0.21409430031087515,163,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1656.3139922008222
12072.0,100.0,100.0,100.0,215,0.21305989673770306,163,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1665.4060669136866
12096.0,100.0,100.0,100.0,215,0.21445930824538306,163,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1643.0653674244438
12120.0,100.0,100.0,100.0,215,0.2147741729076997,163,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1653.0382568509785
12144.0,100.0,100.0,100.0,215,0.21450822250795562,163,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1635.6931506836097
12168.0,100.0,100.0,100.0,215,0.21440329071447983,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1656.7809558124266
12192.0,100.0,100.0,100.0,215,0.2143398420103056,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1642.0288905414154
12216.0,100.0,100.0,100.0,215,0.21476305039921562,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1641.0413447207036
12240.0,100.0,100.0,100.0,215,0.21547543960336177,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1648.7625820066373
12264.0,100.0,100.0,100.0,215,0.2151730778811055,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1631.1087865012612
12288.0,100.0,100.0,100.0,215,0.21456786880560064,159,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1651.8274585847792
12312.0,100.0,100.0,100.0,215,0.21494107583279493,161,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1701.4612655652033
12336.0,100.0,100.0,100.0,215,0.21461971425316612,121,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1668.1504230064943
12360.0,100.0,100.0,100.0,215,0.21400560651876205,117,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.7993330618237
12384.0,100.0,100.0,100.0,215,0.21422655714713984,117,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1659.3098007042142
12408.0,100.0,100.0,100.0,215,0.2157406795271087,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1617.6814819409892
12432.0,100.0,100.0,100.0,215,0.2155037192649241,110,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1634.6201138631855
12456.0,100.0,100.0,100.0,215,0.21434963260285803,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1684.2930775876716
12480.0,100.0,100.0,100.0,215,0.21317367236353962,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1698.4175396165228
12504.0,100.0,100.0,100.0,215,0.21458816907451478,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1652.7793666219543
12528.0,100.0,100.0,100.0,215,0.21578439061172888,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1644.9813681646679
12552.0,100.0,100.0,100.0,215,0.21547100518725146,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1626.992695316775
12576.0,100.0,100.0,100.0,215,0.21470597677766196,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1624.6004044838796
12600.0,100.0,100.0,100.0,215,0.21581224789882786,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1624.5011592375572
12624.0,100.0,100.0,100.0,215,0.21460530126779928,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1701.014723857116
12648.0,100.0,100.0,100.0,215,0.21463655187621106,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1631.5432841160757
12672.0,100.0,100.0,100.0,215,0.214423526080594,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1636.9227613091637
12696.0,100.0,100.0,100.0,215,0.21672975838336964,98,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1657.8173440882144
12720.0,100.0,100.0,100.0,215,0.21564169012711673,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1627.713371463971
12744.0,100.0,100.0,100.0,215,0.21543620315365686,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1622.5784534501238
12768.0,100.0,100.0,100.0,215,0.21491132314899036,102,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1640.785055154532
12792.0,100.0,100.0,100.0,215,0.21558542351470744,106,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1646.0375772714824
12816.0,100.0,100.0,100.0,215,0.2151250626494983,106,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1632.9618680296226
12840.0,100.0,100.0,100.0,215,0.2153309108560537,106,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1676.8793740623366
12864.0,100.0,100.0,100.0,215,0.215179560793518,106,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1630.1115884249673
12888.0,100.0,100.0,100.0,215,0.21498658245549654,110,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1660.0792314459452
12912.0,100.0,100.0,100.0,215,0.21464868409490764,110,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1654.456682976124
12936.0,100.0,100.0,100.0,215,0.21432741402106753,110,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1650.328073385166
12960.0,100.0,100.0,100.0,215,0.21606458104707518,110,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1632.6864886953683
12984.0,100.0,100.0,100.0,215,0.21496448338149024,112,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1661.0276303277235
13008.0,100.0,100.0,100.0,215,0.21451693314919587,112,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1636.6219246693122
13032.0,100.0,100.0,100.0,215,0.21376712347457172,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1656.9004536940517
13056.0,100.0,100.0,100.0,215,0.21531213270798527,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1663.3775254988373
13080.0,100.0,100.0,100.0,215,0.21432917517023492,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1652.628118336785
13104.0,100.0,100.0,100.0,215,0.21487814513655815,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1661.1873276131498
13128.0,100.0,100.0,100.0,215,0.2148296503870717,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1635.6761767968283
13152.0,100.0,100.0,100.0,215,0.21502741814886064,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1686.4952420108793
13176.0,100.0,100.0,100.0,215,0.21295964617667829,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1680.1894179986919
13200.0,100.0,100.0,100.0,215,0.2166409825768177,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1648.5644327986383
13224.0,100.0,100.0,100.0,215,0.21428953191330294,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1658.204610804375
13248.0,100.0,100.0,100.0,215,0.21407695485732395,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1675.3234439517125
13272.0,100.0,100.0,100.0,215,0.21510216388037956,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1699.7290328526867
13296.0,100.0,100.0,100.0,215,0.2139046460364485,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1650.3826652444002
13320.0,100.0,100.0,100.0,215,0.21447162976936748,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1712.277588458664
13344.0,100.0,100.0,100.0,215,0.21495856946611525,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1684.3022394532927
13368.0,100.0,100.0,100.0,215,0.2156436950584802,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1691.614829643011
13392.0,100.0,100.0,100.0,215,0.2153961623031705,100,100.0,8,211,0,0,29.86111111111111,23.72093023255814,1671.7423448217103
13416.0,100.0,100.0,100.0,215,0.2150289369137346,100,100.0,8,211,0,0,29.86111111111111,23.72093023255814,1666.987913026454
13440.0,100.0,100.0,100.0,215,0.21388947885227275,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1708.2897868696882
13464.0,100.0,100.0,100.0,215,0.21566309371883413,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1702.325342979851
13488.0,100.0,100.0,100.0,215,0.21544650357492667,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.7919524227225
13512.0,100.0,100.0,100.0,215,0.21543061343388464,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1710.0314910678428
13536.0,100.0,100.0,100.0,215,0.2142556728616229,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1686.6897572261557
13560.0,100.0,100.0,100.0,215,0.2149267582644748,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1725.1643006605366
13584.0,100.0,100.0,100.0,215,0.2133884336692379,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1694.4267982444762
13608.0,100.0,100.0,100.0,215,0.21536877400629123,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1717.4836146922273
13632.0,100.0,100.0,100.0,215,0.21448358194989756,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1697.3607707641793
13656.0,100.0,100.0,100.0,215,0.21412840783779846,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1709.6250886472792
13680.0,100.0,100.0,100.0,215,0.21458577141254384,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1713.6664983603966
13704.0,100.0,100.0,100.0,215,0.21456019422035696,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1711.8268563944678
13728.0,100.0,100.0,100.0,215,0.21486413120645353,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1753.318881103764
13752.0,100.0,100.0,100.0,215,0.2153941353427765,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1716.1056173862219
13776.0,100.0,100.0,100.0,215,0.2152859318506552,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1728.9755971137054
13800.0,100.0,100.0,100.0,215,0.21376435626512874,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1734.1669210036673
13824.0,100.0,100.0,100.0,215,0.21537532846610666,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1750.5226466384424
13848.0,100.0,100.0,100.0,215,0.215759155882907,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1743.4504371303913
13872.0,100.0,100.0,100.0,215,0.2147556148905502,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1760.5879973955343
13896.0,100.0,100.0,100.0,215,0.21520667151962516,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1746.4339015346327
13920.0,100.0,100.0,100.0,215,0.2154935632743931,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1765.7194090010512
13944.0,100.0,100.0,100.0,215,0.21513535086901558,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1739.2253461663954
13968.0,100.0,100.0,100.0,215,0.21543704333658276,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1748.1131456926926
13992.0,100.0,100.0,100.0,215,0.2149626347719035,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1784.3944167818133
14016.0,100.0,100.0,100.0,215,0.21488314961279634,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1777.9096292374861
14040.0,100.0,100.0,100.0,215,0.21575119731674197,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1745.1558561922786
14064.0,100.0,100.0,100.0,215,0.2149994286588465,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1769.6386782367588
14088.0,100.0,100.0,100.0,215,0.214183559567933,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1764.162666693668
14112.0,100.0,100.0,100.0,215,0.21468128784939997,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1793.3480168297554
14136.0,100.0,100.0,100.0,215,0.21508943910859657,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1761.9699096505246
14160.0,100.0,100.0,100.0,215,0.21439345769671486,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1796.7283179387268
14184.0,100.0,100.0,100.0,215,0.21435398010359333,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1773.9592889248963
14208.0,100.0,100.0,100.0,215,0.21611015087634858,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1797.4240846253902
14232.0,100.0,100.0,100.0,215,0.21367556112331415,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1783.226481276747
14256.0,100.0,100.0,100.0,215,0.21466402585763378,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1800.0838666867048
14280.0,100.0,100.0,100.0,215,0.21488674800706276,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1780.3798878326243
14304.0,100.0,100.0,100.0,215,0.21539771297949237,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1803.466625579317
14328.0,100.0,100.0,100.0,215,0.21391533822376663,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1808.250548922582
14352.0,100.0,100.0,100.0,215,0.2154618906368887,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1794.6610591344188
14376.0,100.0,100.0,100.0,215,0.21366796412885444,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1811.7196229340043
14400.0,100.0,100.0,100.0,215,0.21483512740112232,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1816.0897739908314
14424.0,100.0,100.0,100.0,215,0.21310845459286906,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1833.807309069414
14448.0,100.0,100.0,100.0,215,0.214348029286127,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1812.6299254484331
14472.0,100.0,100.0,100.0,215,0.21483495006119188,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1800.330290760783
14496.0,100.0,100.0,100.0,215,0.21422109572103598,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1819.4961107631818
14520.0,100.0,100.0,100.0,215,0.21586524022071205,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1782.1562006981146
14544.0,100.0,100.0,100.0,215,0.21437315445074623,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1777.425034482407
14568.0,100.0,100.0,100.0,215,0.21669576044458622,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1799.9299792366974
14592.0,100.0,100.0,100.0,215,0.21456035115488412,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1779.971017352099
14616.0,100.0,100.0,100.0,215,0.21539418576304356,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1760.330782009282
14640.0,100.0,100.0,100.0,215,0.2157332818644199,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1770.3026696784555
14664.0,100.0,100.0,100.0,215,0.21463391720477953,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1787.62585819616
14688.0,100.0,100.0,100.0,215,0.2151502060878461,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1766.5020082779056
14712.0,100.0,100.0,100.0,215,0.21426847474933503,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1782.7782880348661
14736.0,100.0,100.0,100.0,215,0.21661285559363028,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1761.788879701902
14760.0,100.0,100.0,100.0,215,0.214852033895325,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1750.7441413201677
14784.0,100.0,100.0,100.0,215,0.21355026953485817,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1775.6864249927612
14808.0,100.0,100.0,100.0,215,0.21471202847666032,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1759.6173410403542
14832.0,100.0,100.0,100.0,215,0.21437219470774982,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1743.0897831553614
14856.0,100.0,100.0,100.0,215,0.21500809050461064,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1737.6967541295976
14880.0,100.0,100.0,100.0,215,0.21581039456789913,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1722.1005823231264
